instrument_id,instrument_type,orig_unpaid_balance,start_dt,unpaid_balance,rating_grade
fba8c89b-34a9-4591-814f-024cef8a19df,CONSTRUCTION,411505,2020-08-24,343127,F
4ac4f6a3-73af-4df7-a4ea-b45b06670a02,CONSTRUCTION,394522,2017-04-30,343981,F
ca971d29-001b-44b1-aa24-35f9b0340de0,HELOAN,418636,2016-01-11,386187,F
d16cee64-fad3-471b-b210-aee2cd5fe802,AUTO,25682,2017-05-25,15452,E
71c3050c-5f49-4a05-bc4f-fb2369b92efb,CREDIT_CARD,29009,2022-06-28,17250,D
c6f78de3-94fb-47a8-93e3-aa4f93370c78,AUTO,39405,2018-09-08,26997,E
2e39ac72-94bd-47c7-b02b-e32b153a5033,AUTO,13398,2014-11-26,5891,F
31b27b92-1abc-4618-b21b-bc652e89f265,HELOAN,302376,2021-11-09,118990,C
f918fb1a-2b8e-40e1-a3cd-395e8f1bb28f,CONSTRUCTION,457435,2020-01-28,277102,D
f45c69de-643f-4173-8e20-6d04a0804178,AUTO,37495,2021-05-23,25594,E
7e3c4b03-ebf3-4d36-9835-7fe91ab18570,CREDIT_CARD,32274,2014-09-22,27437,F
af3e4de3-ed22-4b9d-b678-5939bf1bcadb,CREDIT_CARD,26596,2019-08-11,24736,F
eeffe51a-08ea-4db4-81a6-bae836b224bb,CONSTRUCTION,330667,2021-01-29,164789,C
3a8d0aee-e30a-4544-980e-c87422b940a4,CREDIT_CARD,21118,2019-03-13,7311,D
b3a137a3-27a7-4175-8a3e-b95a0746f9ac,CREDIT_CARD,23847,2023-08-28,11407,C
19efeab2-8f93-41d9-81e2-440bd16dc96c,CREDIT_CARD,27312,2023-12-16,26541,F
e658cdd3-65a8-48ef-be38-8cfbafe4402d,CREDIT_CARD,35398,2022-11-08,2753,B
0f56ec79-87a6-4e1d-a429-e153d1593b10,CREDIT_CARD,7053,2017-09-14,6571,F
975a13c5-d17b-435a-aa6e-4a0a22f37436,HELOC,319721,2017-04-06,312236,F
523649ba-55fa-4291-8df1-281dd738774c,AUTO,9837,2022-09-06,9105,F
c7428601-33b0-4d26-91b8-c576cbc26445,HELOAN,281862,2020-04-02,97794,C
07780728-4d5b-4a53-b7d2-39c30565fed8,HELOC,300720,2024-01-15,88914,B
fe3c1716-bb0e-40c6-a942-a0069246eb00,HELOAN,354648,2018-05-21,102788,D
4bf719be-11a6-4edf-84c0-fb0afc493d9a,CONSTRUCTION,246275,2016-02-17,133711,F
71bc3b0c-4089-43bc-9ef6-0543b7e70263,CREDIT_CARD,10756,2017-06-02,10752,F
5f443451-8f5b-4ea2-b6d7-a000eb335b4d,CREDIT_CARD,11099,2022-07-06,1502,B
82020fd4-8963-4a85-9088-d6eb808ca2c5,HELOAN,337449,2021-03-09,285428,F
d688d359-cdd7-4aea-9931-d55ce741896e,CONSTRUCTION,440103,2017-11-22,126822,E
e51847ce-9d63-465f-a7f8-a17196f4fffb,CONSTRUCTION,266440,2017-01-04,121190,E
251fb68c-dcf3-4012-8698-cc343b0a16a4,CONSTRUCTION,189072,2018-04-28,16315,D
e67302b7-3832-4349-9599-d7edbdf9a3f6,HELOC,199865,2020-12-06,92417,C
3229b98a-48cf-419e-9594-26ba094d47e9,HELOC,327412,2017-07-20,120028,E
8d76476c-d287-4a6b-be96-8ed08b8f6761,CREDIT_CARD,16306,2017-10-18,13783,F
fcdee375-1874-4197-9549-b9c59c34c288,CREDIT_CARD,38547,2016-08-20,26193,E
a0e30fe4-4e10-482f-9747-a3f86faddcc5,CONSTRUCTION,266152,2019-05-02,209616,E
facf26fe-1030-4d67-94ae-7fbd42b776fc,HELOC,286820,2016-03-05,196849,F
f5d7c6ef-a416-4839-b960-b98ddaaf1b9d,AUTO,14068,2019-02-03,8410,D
fff270b6-0f77-4310-a04a-99be6d0eadc6,HELOAN,185642,2019-01-06,30242,D
76049bd8-05c6-4bff-a0c9-a46105954899,HELOC,372110,2023-03-03,96062,B
46cb6623-e7b7-4ed5-99f7-778be411f7f1,HELOAN,456503,2021-11-29,40897,B
98541c48-1882-4fc4-a338-11cfdc6fc743,HELOC,312879,2022-02-05,229685,E
b059ade4-2d15-439d-9dcf-77264500fd78,CREDIT_CARD,26760,2020-05-03,25198,F
d1515d61-ec53-421b-9d46-d4ed4270c9af,AUTO,5514,2016-02-24,992,F
17fc161f-81e4-4497-9f44-6e627da52347,AUTO,28402,2016-11-30,27440,F
68b38044-cecf-4e58-9cc1-8a9c89722bc9,HELOC,263571,2019-01-03,61490,D
ce52a179-8985-40b8-b0a0-5f980362f9b9,HELOC,357730,2021-01-16,14494,C
061edf2c-bea7-49ef-8c2e-19436ba4cbc4,AUTO,28192,2015-09-09,6163,F
741b2853-1ea8-490f-a8da-71be4ab6d2f9,HELOC,452917,2015-06-19,142884,F
b8806ae0-24b5-4356-bb62-cc945076ec37,HELOAN,371765,2022-02-21,266031,E
9ee8860a-5cbb-4ff1-b8db-456f4c91977f,CONSTRUCTION,221957,2016-09-09,66471,E
24952836-9039-4337-b655-3c0322e61f38,CREDIT_CARD,16574,2018-03-17,10259,D
2fc54212-15a4-4a64-8312-3a2215e732d0,AUTO,20902,2016-11-17,3672,E
4bf4fe3a-e009-4b49-9307-b04d89ef2a70,AUTO,4506,2018-02-10,3043,E
6db07e27-989b-41b6-922e-f463d633a244,CONSTRUCTION,276667,2019-04-22,33439,D
82764769-c8df-4929-8dd1-2ac61f0ba641,CONSTRUCTION,356119,2020-12-02,64807,C
8c3e83ec-9c96-4eb7-9354-a6288470b732,HELOC,153479,2020-06-16,110366,E
7c73390d-ace7-4098-9979-35bb8f693f1e,CONSTRUCTION,163347,2018-02-16,126230,E
b20d1df1-f201-4907-94e4-ab13fb3563ed,CREDIT_CARD,7075,2019-09-30,5761,E
db689547-d750-483c-9654-7221ba46d646,HELOC,283902,2016-08-28,79912,E
130d34f7-86e5-4c78-80c0-eac7bf7ffa49,HELOAN,320640,2020-05-26,311249,F
e8d3624a-2b09-4004-8103-789579dd3ca5,AUTO,19482,2016-03-19,7220,F
14a21061-c113-4922-b200-371ba8083030,CREDIT_CARD,26638,2016-05-21,22164,E
24f00446-6eba-463a-9497-3a9f559c5c81,CONSTRUCTION,286302,2018-12-04,110540,D
f6a3caad-b9ce-4998-8e62-a6b3483a9971,HELOAN,286586,2024-01-16,88398,B
6720f345-f27b-48ba-a985-8f81269c512c,CONSTRUCTION,409930,2019-11-30,256586,D
157c6b36-62d9-425d-bd10-59cd7193580f,CREDIT_CARD,33932,2019-03-29,6750,D
9be4cdfc-2691-4308-ad47-eef370bf3db7,AUTO,19566,2023-08-18,10114,D
7034aff7-4de5-4a50-92fe-547b07711b84,CONSTRUCTION,416331,2023-10-19,5775,A
c2da5b68-c098-4b45-bf87-54176e0ae4a7,HELOAN,342013,2018-08-10,240734,E
a65f553d-7726-4351-8a25-b9864930785e,HELOAN,322718,2018-12-07,54729,D
fcfb38c7-df6f-4e9c-8f12-91300c8a610d,CONSTRUCTION,361390,2022-01-17,66089,B
fe6f6a44-30ae-4b11-88c8-3e19875742f9,CONSTRUCTION,298412,2020-10-18,59584,C
ca50ebbb-0e9d-4912-a856-abdbcb4d3d93,HELOC,361709,2015-03-20,225838,F
a96ad7a9-c7dc-4e7d-bc7d-445677fbbb39,HELOC,316998,2020-10-05,145923,C
210b8c81-6de4-4809-812a-b36c95cb4c77,CREDIT_CARD,23062,2018-02-14,8533,D
f41aa975-f5e3-4742-8d05-6e9f5a6eccd6,CREDIT_CARD,11404,2015-01-24,4808,F
48c7cc23-9ad7-4f9a-8643-eed7d8e2653e,CONSTRUCTION,377805,2022-12-02,341633,F
8d1301ba-0cd1-482c-beee-c4986552ad86,AUTO,7295,2019-08-28,5462,E
e4e22757-6030-4293-a7ea-fc0c9cd79de6,HELOC,184675,2018-01-09,111654,D
84d09f90-bc57-4e60-9fd8-f2c715d9e3ae,CONSTRUCTION,290665,2023-06-30,54019,B
5cada6a3-beb7-48f8-981a-205b1dfcc8e9,HELOC,268384,2015-05-10,31208,F
df217037-4323-4781-bf11-b564f04ec52b,AUTO,14020,2016-04-24,648,E
03dc2217-5654-43cf-b700-e6264df0dbcc,CONSTRUCTION,259208,2017-10-29,248589,F
82df6875-7a38-48a6-8b99-7530f6c4cfca,HELOC,329683,2019-01-21,228008,E
d496e744-8f75-44fd-864d-8673ac7dabf7,HELOAN,334523,2016-01-28,317033,F
a66dec45-1318-42aa-b8bb-6a5417a10d4e,CONSTRUCTION,359844,2015-07-05,227547,F
13bc2529-37fa-46e5-8e9e-1c64d472d992,CREDIT_CARD,39377,2022-06-23,36001,F
f4fa07b7-78af-4f1c-96aa-27b5f5976e1a,CREDIT_CARD,29718,2023-12-10,24653,E
9295262c-b56f-4cd9-8ed8-3bab8a0056cd,CREDIT_CARD,17442,2021-03-20,12033,E
563b4074-a916-4131-9d96-5c7de40d9a98,HELOC,343682,2018-02-25,209310,D
eadd5639-2fa3-411a-b892-997592609c62,AUTO,19999,2021-06-02,12274,D
73a2c43a-a3bf-478b-9e50-00b022726b0f,AUTO,32998,2016-06-27,19869,E
03afdaa1-16b5-4ee0-9a43-f7f84651cd37,CONSTRUCTION,368929,2021-03-14,208397,D
b1938f54-1a57-43e5-88f4-0097c3665158,CREDIT_CARD,8821,2023-07-31,2864,B
f06f03e4-70ff-4c9e-9c70-e4f4c363c85b,CONSTRUCTION,273521,2023-07-13,78043,B
6c1eba6b-855f-407d-9c3d-b3b285b835dd,AUTO,25884,2015-06-03,24224,F
c55eddbd-3d9e-414d-bf09-dc98923513b5,HELOAN,203102,2015-10-15,145098,F
c5517140-579d-4169-b28c-a58ba9dae31b,HELOC,193221,2024-01-03,95050,C
40dda989-d747-4111-85ab-665ee898e424,HELOAN,269438,2021-07-09,71192,B
0f4e2547-ab6c-4fdd-9abf-69cc96600744,AUTO,31040,2015-04-06,14467,F
8f846feb-4825-4f73-ac9f-642bfbb7018b,CONSTRUCTION,239684,2023-01-05,178537,E
8a280cd6-ef88-463b-a10a-1b24201cd08a,CREDIT_CARD,10482,2022-08-18,5661,D
f14955e7-b291-4507-a878-71330b06c3c1,AUTO,19114,2018-11-06,15285,E
fdd5f9ef-9ec9-43db-aad5-781408b12d8e,HELOC,396586,2014-12-07,264001,F
a88740d9-1a16-4c89-988b-c2dfd63fb637,CREDIT_CARD,8765,2022-03-28,1922,B
0c4aeabc-4cd3-40b8-9a15-4ba79ff8cdde,AUTO,23916,2015-02-10,9147,F
b047d350-dc3a-4eb2-8c9f-4c8e10429a1f,HELOAN,307661,2015-12-26,96390,F
58d0dd7d-9ba3-455c-864e-5f2bf71e6e5a,HELOAN,347862,2018-06-29,276414,E
17dedad8-a517-43d9-b26f-9f51d3a1e203,HELOAN,291518,2022-03-06,99506,C
3bf9d8c6-3506-4df2-a52e-794b7f807204,AUTO,12871,2022-02-02,206,B
46c9f447-450f-4628-b188-03fca8152628,HELOC,253788,2021-03-24,95492,C
58b52980-d746-42da-a718-c2ae6b25f5cc,CONSTRUCTION,282179,2015-05-11,265773,F
92ee7e2a-eb83-4d9f-879e-f233b8485c47,HELOC,270025,2022-10-14,30752,B
72212f33-30d3-452c-b729-c41badf94dd5,AUTO,20106,2015-05-24,12341,F
9f4661a7-e6d4-4593-8236-f875bbcfbd11,HELOAN,261147,2020-10-06,200002,E
e6d28e7c-c23c-47de-bab2-1e9e69e90fa0,AUTO,35687,2022-09-27,31266,F
4e9cb3d3-ab49-4c27-ac24-b29bc2676674,CREDIT_CARD,13834,2015-01-12,3251,F
fb55d94c-5e35-43cf-b9d6-8c1cf7e0ad6c,HELOAN,258829,2016-08-19,203947,E
a1c541f4-86df-4719-a9ec-1f7fa2bf3527,CONSTRUCTION,307302,2019-06-07,225503,E
1077a63e-51a9-47a8-8fa3-50daeedabb2d,AUTO,4850,2019-11-06,4302,F
1c2a4353-610a-46a9-bb19-7939fabc8a78,AUTO,27532,2018-10-01,3126,D
a797d449-f215-4a35-9f34-82deebcae965,HELOC,276623,2021-12-11,68566,B
343df464-294f-4a06-9c7b-9de4831062a9,AUTO,29768,2023-02-24,23117,E
c2a4a561-e943-4590-8b7f-00a57f18a044,HELOC,286261,2018-03-11,18540,D
cba0b123-22ad-41a9-87e0-68162cc75c3b,HELOC,310171,2018-11-26,26534,D
3da7c90d-0fed-4077-97f5-4d48b7a33eca,HELOC,343422,2021-12-08,164737,C
7e25c125-bffd-487a-935e-7d09985c6296,AUTO,31602,2014-11-19,13754,F
72499ca1-e5a4-4fb5-94c9-1eda1a479e19,AUTO,35618,2020-07-10,30888,F
35ec0cfd-6830-42a6-9637-a8c3814dbf56,HELOAN,456076,2019-12-12,352256,E
11f3ef16-2ad0-45d6-a75d-b5c22bb468e9,AUTO,17248,2021-04-08,14232,E
ef62796c-7b4f-42fa-b4f4-7ae061358c2d,AUTO,38039,2015-10-18,14717,F
ed934d97-a712-4609-b0af-d28d38ac9618,AUTO,25490,2023-07-12,23942,F
d8bbf39c-9c5f-4cd4-a309-2428cecb4960,CREDIT_CARD,16050,2022-10-17,7730,C
6fdf574f-76d5-4c74-acf6-8209ae958647,CREDIT_CARD,27599,2014-11-30,11380,F
9d08942b-27db-4f25-9288-34ae0f3af3e6,HELOAN,160911,2019-12-05,18583,C
c9e8f40e-1083-4c59-b7ed-ac3d870c918f,CONSTRUCTION,307591,2022-04-08,220349,E
e03ba541-33f4-4c65-82f0-101d0cb1fce4,CREDIT_CARD,33504,2021-11-29,20846,D
9eafd9f6-490e-4d00-8752-5159f3c5c58b,AUTO,29313,2023-11-12,18079,D
41c62361-a380-4569-b21d-f13b011255ec,HELOC,352399,2014-08-12,35061,F
4622dac3-1d27-466c-acf8-60a932f1bba5,HELOAN,306985,2023-01-12,269822,F
fffd4b74-3f9d-4b13-aaac-e7f57ff98f28,AUTO,32389,2019-03-01,27197,F
4477e611-c42c-4655-8d41-e4b536b97d6b,CONSTRUCTION,363652,2020-06-14,90474,C
784b8ac9-b1d3-4586-95fe-f82dffd88d75,HELOC,251296,2023-08-01,164519,D
b31f122e-53c7-405b-b7e6-e7cd8ca7a5c5,CREDIT_CARD,28513,2022-04-24,26772,F
89342543-a783-46fc-9d04-641efb8efcd2,CREDIT_CARD,4090,2015-05-16,2966,F
591b6be9-ef68-4491-9d3b-15a311eaf9dd,HELOAN,168728,2022-05-21,164024,F
8a2e961a-ba20-4769-a553-409ee5484f8b,CONSTRUCTION,313706,2018-07-10,210842,E
43a1f613-a036-4e5d-8cf3-234a08eb4e07,AUTO,8567,2019-11-24,2359,C
3c043886-3521-4557-a5dd-9cd7864eb8e6,AUTO,39510,2023-11-14,19653,C
6d76b15c-b7fb-4335-8411-b833f5a70fb9,HELOAN,434428,2016-12-10,175005,E
da3dc78a-6685-44b4-9fee-843464904375,CREDIT_CARD,16795,2022-04-03,1055,B
6eac4904-266d-4019-8279-03df31814d9f,HELOAN,227633,2015-04-05,162804,F
07b6bdcb-c95d-45f8-8df1-d6624663f5e2,HELOAN,202631,2017-10-26,72747,E
a8f5fe92-f6c5-45d2-8820-57da4ea8d186,CREDIT_CARD,22782,2021-07-05,20491,F
71ba76d0-f4af-4b57-8e0b-64d48e8e65f3,CONSTRUCTION,513617,2016-11-18,191984,E
8eae45cc-2cce-4fd1-bcae-c953346eb9b2,CREDIT_CARD,27755,2015-02-17,21320,F
62922df8-43df-4b9f-b463-c38a4aa06489,HELOC,182704,2014-12-25,117925,F
7782c239-d8fa-4c62-a6ab-04c357421e02,HELOAN,158430,2016-08-27,66327,E
8dc48c5e-2674-4338-aa8c-137458cbd932,CREDIT_CARD,21770,2014-08-20,13160,F
ac8e15e2-7e04-476e-bb04-2b14219b33ef,HELOC,257301,2020-09-05,149050,D
bde5710f-f03c-465a-9dd6-935a0873d20d,CREDIT_CARD,25358,2017-02-07,21001,E
be26ce58-8985-4b76-b52e-d98f2b3efa01,CONSTRUCTION,379460,2023-05-03,89179,B
65265de0-6a08-4bbf-b687-6939248e53b4,CREDIT_CARD,17056,2020-07-14,97,C
61f467ba-ea56-4705-a7e4-ee93f6964734,AUTO,28934,2021-05-29,13857,C
a841710f-8f15-4b04-80b2-66ddd75c2434,HELOAN,294621,2024-01-04,195177,D
410725de-793c-4c89-83d9-c86da0559237,CREDIT_CARD,30429,2021-04-21,23399,E
6e70fd58-5717-46c2-be23-eec795e55332,CREDIT_CARD,14822,2016-09-04,7797,E
3119361e-b2d8-44be-a43b-b1511f9046b9,HELOAN,238110,2018-02-01,118217,D
64681a2d-8f37-41b0-b0e8-ac97958f0e23,AUTO,39227,2022-01-13,21432,D
095f6e4a-dee3-4828-bfa6-2f56c1291368,HELOC,380950,2017-08-23,43008,E
9bc5eb8c-fb12-46e1-b870-9be4ab38111a,HELOC,278182,2018-04-19,252832,F
6666874b-75df-4c8b-93fc-3de98aeffd8b,HELOAN,321579,2020-09-21,12493,C
762fc6cd-8607-4d46-a006-8b9ba3e833a9,HELOAN,345567,2018-07-04,118555,D
86c22ed3-4c61-4d1d-b781-7a29f9eecbb9,HELOAN,202118,2023-07-23,181470,F
21397252-d3e0-4d78-8d29-689c50379299,AUTO,26167,2023-06-02,15629,D
533b54f7-0d65-4aa3-b2c0-ca529eae6ce7,HELOC,379635,2019-09-21,210087,D
8a92ef8c-ff2b-4f19-aac8-c60f1458c7d6,HELOAN,286999,2021-01-22,84387,C
0eb14b5a-fc81-4b12-850b-e52e0f3183a2,CREDIT_CARD,39724,2016-03-11,25956,F
64c72329-22ca-49c2-8a7b-d849f3caf356,CONSTRUCTION,233441,2023-03-18,93521,C
02d6fe0d-e3a6-45c5-9542-0bdfa834f1d3,CREDIT_CARD,30679,2022-10-16,15812,D
7de5bf43-dd44-49c1-8480-e785c1ba7b60,HELOC,401385,2016-03-13,69609,F
69cc2516-cf94-4344-a339-853b6d671943,HELOAN,405195,2017-10-13,350025,F
f68a2c6b-9a5b-4362-bf32-46de023b9214,HELOC,311763,2018-04-09,32485,D
0257d78c-0373-4000-8488-9663b2f7a898,AUTO,24548,2015-02-03,7733,F
adf7229a-f70b-43c9-b065-c2ca804b14b8,AUTO,21420,2019-03-30,6467,D
a7bb34cf-3b5e-4dc1-9b45-efb7d23e3f28,CONSTRUCTION,400533,2016-03-03,28854,F
43f09db5-9e5d-494b-ba3c-1b86cd2ec33d,AUTO,5076,2017-11-29,584,E
54d599a5-4396-4538-ab2d-60c8354274dd,HELOAN,197721,2022-01-06,78835,C
59e2fea5-cf2c-4085-b101-db980e391023,HELOC,205581,2022-05-30,163244,E
3759f5e7-3db9-43ec-95d9-9497b5d1314c,HELOC,316136,2021-08-27,222938,E
81212585-5c7e-4511-8a00-c48c834d2a27,CREDIT_CARD,8472,2016-03-21,6733,F
fad5f1e2-45b0-4301-96a4-3891b02c21c3,CREDIT_CARD,36592,2019-10-18,17587,C
ded9a584-3717-43cd-aa68-4a15165c36f4,CREDIT_CARD,25277,2023-10-07,13879,D
f121046e-fd57-42cd-8361-0e9406ded7e0,HELOC,145290,2022-04-20,58703,C
05b91c12-93c8-425b-abca-5c4bf74bf2a5,AUTO,26434,2017-12-26,25062,F
fb96c276-4b12-4b59-bc79-86f2464ed36a,HELOC,314175,2016-03-29,198602,F
afef6807-731f-4456-bb62-3f15516f3414,AUTO,26713,2016-09-03,13426,E
26be7e4a-41bc-422b-b614-d1cdf5151e9e,HELOAN,259125,2017-05-06,172737,E
9c24c500-e82a-46b6-9e88-6e0a79757525,HELOC,418635,2015-01-05,204511,F
7788f76c-e42a-482a-8f45-0b31e59552b1,CREDIT_CARD,22933,2018-02-13,18334,E
824961d7-bd15-479c-871b-ca245aeda927,HELOC,256478,2016-11-04,252549,F
e3a21857-e57a-4f07-a84b-5aa6d9e9ef6e,HELOAN,167098,2022-03-02,4705,B
3138eefc-ca99-42dd-b3d5-2eceede30df4,HELOC,317841,2020-11-29,72851,C
79ebb783-2b72-4b7b-9aca-c3a9d71d680c,HELOC,264069,2021-08-31,241983,F
029cbc92-b781-450d-aee0-28caee007a22,CREDIT_CARD,30197,2022-04-02,7195,B
06626c0d-80b6-4934-b251-e073527e9870,CREDIT_CARD,19920,2022-03-27,6511,B
fd16cb4d-9e4f-4ccd-af96-a2c7930410cd,HELOAN,281189,2022-11-25,40532,B
8d5a5b82-9312-4fc3-a89b-68087c33c964,HELOC,334199,2021-10-26,39574,B
50032006-a123-41f7-8071-f4e64daa33e8,HELOAN,292973,2020-08-23,188874,D
41189cc1-ed78-4457-bb0f-50e0e8b7a572,HELOC,409404,2022-02-28,363572,F
62894f08-a3d1-47ae-aa5f-626f5bab43ce,AUTO,29393,2022-11-18,13111,C
e0c1ad10-65b6-498b-9319-f7c18a520bbf,CONSTRUCTION,251624,2020-12-03,197663,E
ee3a320a-9be3-40d8-a332-0c44189e9e02,HELOC,247261,2022-10-13,60974,B
f61f4bfb-b1cb-460a-8b26-36ba4898d6bd,HELOC,289826,2017-04-04,137518,E
933d736a-bf45-41bc-880c-01542185540d,CONSTRUCTION,212494,2014-09-27,2895,F
f15361d7-970c-480d-809f-a61784cc8d18,AUTO,13812,2015-10-01,6963,F
1be7c600-3b66-44a7-8d56-c4cce5c3fb0a,AUTO,28035,2019-09-14,22825,E
c9b6b3f1-321d-479c-ad4b-8e56ef160a6a,CREDIT_CARD,38376,2021-07-15,30042,E
71362cc0-6448-45cc-8520-eae3957cf8eb,AUTO,25006,2018-09-11,5266,D
aa445297-17d4-46ae-8d36-5d6dacd41467,CREDIT_CARD,26939,2015-11-17,19141,F
805a8582-195d-40f8-bb3e-b5f09cd54dec,CREDIT_CARD,9196,2021-12-03,6392,E
febe9059-be42-4243-a2df-a7721b75c40a,CONSTRUCTION,370045,2021-11-15,305063,E
25a5b2f1-9c45-4a21-97df-f8f3efd9c43d,HELOC,317404,2021-08-10,304015,F
fb7b1401-74b2-42be-a1a6-2f7cd608e4c1,HELOC,244113,2019-10-30,151851,D
27297071-dab8-4fea-97f7-dced8a1c413f,AUTO,36908,2016-03-28,8936,F
74422386-832d-4215-af4f-6c39cd18482e,HELOAN,282349,2017-08-14,257930,F
b0dfae50-8530-4015-965c-c05f3280f363,CREDIT_CARD,29407,2018-11-26,19729,E
588ce90a-dbbf-4f3b-83d5-a37273f26103,HELOAN,311173,2023-12-20,190873,D
cb973004-7963-468e-a2fb-cec6add0e0e4,AUTO,31712,2014-12-25,27234,F
475cf3c4-1a4a-4d69-a30a-90733fe774a0,CREDIT_CARD,31143,2021-05-19,2512,B
84a5ccfb-cc7e-4545-8948-7f897748c2ff,CREDIT_CARD,29870,2023-06-26,2401,A
8a93dd6a-653c-4b3e-ac6a-1170bbe051ec,HELOAN,331433,2021-05-17,216259,D
9aed09a7-e57b-46bb-8b96-a0574f18c7f3,HELOAN,303250,2018-05-07,27311,D
03c13a47-5a4f-420a-91c4-693d9c8664af,CONSTRUCTION,146814,2020-07-06,96512,D
598afa47-465a-4c09-8150-4fe0f0f79fd5,HELOC,399202,2018-09-17,156616,D
d4196c38-6710-47e5-8219-68baa1aea93c,CREDIT_CARD,38390,2019-06-08,13098,D
747e2ea6-dace-47eb-9f1c-2aad00d256fb,AUTO,38971,2016-12-07,15575,E
5a3011cd-346b-4945-8f04-2222cc533772,AUTO,31626,2017-05-25,24428,E
82583d1c-dffa-483e-88cd-ead92353c002,HELOAN,248807,2022-05-11,113372,C
d2541d50-3150-46cd-a971-5a9ed42043b3,AUTO,5313,2023-02-19,856,A
90bf4564-fa1c-44a6-90ae-1a4cc8422a87,HELOC,310503,2023-03-21,61275,B
075675cf-7667-451d-9cc7-f4b3eef11c2f,CONSTRUCTION,329150,2022-04-07,263544,E
8654860b-9684-4e8b-8c41-7b640328d795,HELOC,258549,2019-12-11,32966,C
8cfa916a-004d-47e0-9edf-15f702965fe4,HELOC,357832,2022-09-24,154373,C
05430095-13a6-4c27-b73f-11d29c7faf6e,HELOAN,362119,2021-10-10,187984,D
630ba0bf-207b-4b9d-a028-cfcf88ac5130,HELOC,287992,2021-04-20,225920,E
24350059-3f7b-4d95-869e-f78f2726d04e,HELOAN,374128,2019-12-05,59497,C
3aa64a17-e3bd-4b9f-b0ac-b0945f2981da,AUTO,23627,2017-04-13,15710,E
66231945-103e-4f9b-abaa-b0d5b698b8f0,HELOC,320929,2018-03-14,251821,E
834aae47-49cf-4ad8-9546-dd5463f57cc0,CREDIT_CARD,17900,2023-10-06,11884,D
d59fb338-da45-4aca-b3d5-ab762c602092,CREDIT_CARD,8254,2017-12-30,614,D
4ca66b55-f2b0-4b4c-90ae-8029d906d281,AUTO,39357,2014-08-12,23559,F
c65601f9-89dc-411c-8c9e-84bdc55aba8d,CONSTRUCTION,385957,2022-03-21,135716,C
9127beb3-3fe4-4da2-9f37-ecc0c577e507,HELOC,359997,2021-11-02,348228,F
e80135c5-7ecb-4fa4-996a-a9764f6b93f0,CONSTRUCTION,415843,2018-04-01,52454,D
8cf6a06c-7e62-4e69-87b8-c7136944201c,HELOC,374990,2020-05-05,21880,C
1834ccae-be63-40b8-968d-2f0a8a4a06c1,CREDIT_CARD,21861,2019-07-23,18322,F
c424255d-6d21-4d49-88f6-5b1b165c36f1,HELOAN,347587,2022-04-26,173199,C
6579dd87-90b7-4dfc-b879-26a6d79c195e,HELOC,322158,2022-01-06,144228,C
f60b864f-4459-4d0c-afd5-ac4a75e54814,AUTO,5809,2014-10-01,137,F
8acef7db-b16e-4293-bc74-6291a95db039,AUTO,34726,2015-01-17,11417,F
9a63ef88-a98b-4514-a335-2c0b530edbee,HELOAN,337274,2019-05-03,59687,D
781b4c9f-b886-4433-b429-fa5b5687834e,AUTO,6553,2022-01-08,865,B
e7bbf901-b7fb-4e6c-bf26-5e1166dcfed6,HELOC,275702,2019-03-06,40699,D
e00dcafe-ddcd-480b-8cfd-aa2be12da235,HELOAN,399807,2022-05-12,180484,C
e5c61117-c6eb-4f5d-bf3a-57900e0951f3,AUTO,17411,2021-12-14,8292,C
d182f1ca-7fff-412a-bdf6-ba6dbb5c1bf1,HELOC,360740,2023-03-14,306346,F
247eec48-de5d-46ae-a592-647903124a88,AUTO,6890,2014-12-04,4899,F
2bc5f739-548c-401a-b936-549e401555ce,HELOC,252166,2020-03-27,217403,F
16696d7a-ba0f-4e10-8db4-e6eb85c2c731,CONSTRUCTION,322497,2016-10-02,266395,E
699af367-4b42-478c-883d-134d37182863,CREDIT_CARD,33494,2020-10-14,15926,C
079ffbb4-255f-45c9-8c14-d8ae762a9024,CONSTRUCTION,213520,2021-05-21,193080,F
fd2b9e1e-4e7e-4e32-8efc-4c28e0d4a87c,HELOC,391304,2020-10-23,325024,E
d4bb6d66-6875-48c8-b27c-b65d14acd893,HELOAN,266428,2023-06-03,121709,C
4439b363-58a2-4d1c-9620-dc791c684262,CREDIT_CARD,8661,2022-11-09,7397,F
dc9459e3-e88e-4263-8881-31fa207cf983,CREDIT_CARD,9949,2020-11-24,7900,E
fb13e4a1-165f-4863-8e46-cae94e0675d1,HELOC,366106,2023-10-15,298782,E
97132b9f-fe30-4d02-aa60-50350e2b7ece,CONSTRUCTION,280719,2017-03-25,83801,E
9babe8e9-ccfd-4a1f-9ead-d0577e41df21,CREDIT_CARD,19283,2022-07-30,15037,E
3cec203f-a7ce-4a1a-9056-fd848cc4b45a,HELOAN,204363,2023-01-21,137834,E
063d678b-c0c3-4829-8bdd-056ac70f4008,CONSTRUCTION,112488,2015-06-18,52662,F
fb4b279a-3db4-4752-a953-75f3f1680827,HELOAN,272751,2015-07-29,5029,F
2156a267-2d37-4cd3-bbea-c6a7926f5666,HELOC,163796,2021-02-04,93581,D
14003831-1fab-4f62-b02c-9b049c8b7a4a,AUTO,17344,2024-01-11,13699,E
875bbb3d-51ce-42be-97a2-4b2568ebf10c,CONSTRUCTION,254732,2016-01-22,15046,F
